time,temperature_2m,wind_speed_10m,surface_pressure,wind_speed_90m,pressure_90m
2025-05-11 15:00:00,22.86,4.23,95.07,6.248222907464172,94.08759821826145
2025-05-11 16:00:00,22.15,3.9,95.07,5.760772893406683,94.08524847121733
2025-05-11 17:00:00,20.59,3.17,95.1,4.68247437746133,94.10973357074225
2025-05-11 18:00:00,19.21,2.78,95.13,4.106397088120661,94.13476998967322
2025-05-11 19:00:00,18.85,2.59,95.18,3.8257440497239252,94.1830257114919
2025-05-11 20:00:00,18.8,2.7,95.23,3.9882273877430885,94.23233204480944
2025-05-11 21:00:00,18.24,2.87,95.27,4.239338001045431,94.27000494430901
2025-05-11 22:00:00,17.68,2.69,95.31,3.9734561751958917,94.3076689293926
2025-05-11 23:00:00,17.31,2.48,95.32,3.663260711704763,94.31629356589278
2025-05-12 00:00:00,16.98,2.47,95.29,3.6484894991575665,94.28547422090755
2025-05-12 01:00:00,16.75,2.52,95.23,3.7223455618935493,94.22531447781549
2025-05-12 02:00:00,16.7,2.55,95.17,3.766659199535139,94.16577519844674
2025-05-12 03:00:00,16.81,2.55,95.13,3.766659199535139,94.12657606447804
2025-05-12 04:00:00,16.96,2.55,95.13,3.766659199535139,94.12709213559609
2025-05-12 05:00:00,16.98,2.63,95.14,3.884828899912712,94.13705548721947
2025-05-12 06:00:00,17.17,2.76,95.16,4.076854663026268,94.1574976966137
2025-05-12 07:00:00,19.39,3.41,95.21,5.036983478594049,94.21454271182115
2025-05-12 08:00:00,21.25,4.82,95.23,7.119724447748773,94.24059136692345
2025-05-12 09:00:00,22.35,5.7,95.25,8.419591151902075,94.26404829239098
2025-05-12 10:00:00,22.75,5.83,95.25,8.611616915015631,94.26537419710989
2025-05-12 11:00:00,22.92,5.53,95.22,8.168480538599733,94.23624656858848
2025-05-12 12:00:00,23.22,4.86,95.17,7.178809297937559,94.18775326313867
2025-05-12 13:00:00,23.58,4.27,95.11,6.307307757652958,94.1295572959141
2025-05-12 14:00:00,23.83,4.05,95.05,5.982341081614632,94.07099636764106
2025-05-12 15:00:00,23.61,4.1,95.01,6.056197144350615,94.0306866457105
2025-05-12 16:00:00,22.63,4.02,95.01,5.938027443973042,94.0274587485069
2025-05-12 17:00:00,20.65,3.55,95.05,5.243780454254801,94.06045528617142
2025-05-12 18:00:00,18.86,3.09,95.12,4.564304677083757,94.12368812960864
2025-05-12 19:00:00,18.3,2.65,95.2,3.9143713250071053,94.20094432625886
2025-05-12 20:00:00,17.95,2.65,95.25,3.9143713250071053,94.24922411662965
2025-05-12 21:00:00,17.47,2.54,95.28,3.7518879869879425,94.27726419937775
2025-05-12 22:00:00,17.12,2.3,95.28,3.397378885855223,94.27606151899244
2025-05-12 23:00:00,16.92,2.17,95.26,3.205353122741667,94.25558385576943
2025-05-13 00:00:00,16.78,2.06,95.25,3.042869784722505,94.24520690545074
2025-05-13 01:00:00,16.59,1.98,95.22,2.9247000843449316,94.21486816864176
2025-05-13 02:00:00,16.36,1.97,95.22,2.9099288717977347,94.21407387870777
2025-05-13 03:00:00,16.22,1.94,95.22,2.8656152341561447,94.2135897829649
2025-05-13 04:00:00,16.18,1.83,95.26,2.7031318961369823,94.25302855354799
2025-05-13 05:00:00,16.15,1.88,95.3,2.776987958872965,94.29250181158541
2025-05-13 06:00:00,16.16,2.18,95.37,3.2201243352888644,94.36179644633044
2025-05-13 07:00:00,17.54,3.21,95.42,4.741559227650116,94.41603136933905
2025-05-13 08:00:00,19.0,4.36,95.47,6.440248670577729,94.47049881571952
2025-05-13 09:00:00,20.37,4.75,95.48,7.0163259599183965,94.48503537315563
2025-05-13 10:00:00,21.24,4.79,95.45,7.075410810107183,94.45827212789008
2025-05-13 11:00:00,21.93,4.61,95.38,6.809528984257644,94.39130468255546
2025-05-13 12:00:00,22.5,4.34,95.29,6.410706245483334,94.30413208593427
2025-05-13 13:00:00,22.89,4.1,95.2,6.056197144350615,94.21635404243978
2025-05-13 14:00:00,22.73,4.12,95.11,6.08573956944501,94.12675530291999
2025-05-13 15:00:00,22.05,4.17,95.06,6.159595632180992,94.07502023420186
2025-05-13 16:00:00,20.92,4.07,95.07,6.011883506709026,94.08115106845389
2025-05-13 17:00:00,19.3,3.79,95.13,5.59828955538752,94.13507465942092
2025-05-13 18:00:00,17.81,3.48,95.2,5.1403819664244255,94.1992707104689
2025-05-13 19:00:00,17.17,3.29,95.25,4.859728928027689,94.24654955446043
2025-05-13 20:00:00,16.86,3.23,95.29,4.77110165274451,94.285060768899
2025-05-13 21:00:00,16.6,3.05,95.28,4.50521982689497,94.27426934288562
2025-05-13 22:00:00,16.27,2.7,95.27,3.9882273877430885,94.26323435282036
2025-05-13 23:00:00,15.98,2.53,95.24,3.7371167744407456,94.23254725880457
2025-05-14 00:00:00,15.77,2.63,95.18,3.884828899912712,94.17245402790752
2025-05-14 01:00:00,15.65,2.79,95.13,4.121168300667858,94.1225671078708
2025-05-14 02:00:00,15.58,2.84,95.11,4.195024363403841,94.10253601535427
2025-05-14 03:00:00,15.63,2.87,95.12,4.239338001045431,94.11260361494433
2025-05-14 04:00:00,15.74,2.91,95.16,4.298422851234218,94.1525616900133
2025-05-14 05:00:00,15.7,2.71,95.23,4.002998600290285,94.22168174406116
2025-05-14 06:00:00,15.85,2.46,95.29,3.633718286610369,94.28156734705881
2025-05-14 07:00:00,17.35,3.24,95.34,4.785872865291706,94.33622047138226
2025-05-14 08:00:00,19.03,4.17,95.37,6.159595632180992,94.37164772194646
2025-05-14 09:00:00,20.46,4.52,95.36,6.676588071332874,94.36658886250734
2025-05-14 10:00:00,21.47,4.49,95.3,6.632274433691284,94.31059959724378
2025-05-14 11:00:00,22.38,4.54,95.22,6.706130496427267,94.23445836370978
2025-05-14 12:00:00,23.09,4.58,95.17,6.765215346616054,94.18732445354246
2025-05-14 13:00:00,23.5,4.63,95.12,6.839071409352036,94.13919114710693
2025-05-14 14:00:00,23.44,4.37,95.08,6.455019883124924,94.09940629086803
2025-05-14 15:00:00,23.04,3.85,95.08,5.6869168306707,94.09808887596333
2025-05-14 16:00:00,22.01,3.46,95.11,5.110839541330032,94.12436929103744
2025-05-14 17:00:00,20.07,2.93,95.18,4.327965276328611,94.18715211007479
2025-05-14 18:00:00,18.17,2.34,95.25,3.4564637360440096,94.24997590451613
2025-05-14 19:00:00,17.4,1.86,95.32,2.7474455337785724,94.31660282918017
2025-05-14 20:00:00,16.86,1.55,95.35,2.2895379448154767,94.34442800204135
2025-05-14 21:00:00,16.37,1.51,95.36,2.2304530946266903,94.35262949756194
2025-05-14 22:00:00,16.02,1.6,95.34,2.36339400755146,94.33162821840183
2025-05-14 23:00:00,15.9,1.69,95.29,2.4963349204762295,94.28174086005731
2025-05-15 00:00:00,15.91,1.76,95.25,2.599733408306606,94.24219877910197
2025-05-15 01:00:00,16.02,1.86,95.21,2.7474455337785724,94.20300317468049
2025-05-15 02:00:00,15.98,2.08,95.19,3.072412209816898,94.18307616091565
2025-05-15 03:00:00,15.77,2.37,95.2,3.5007773736856,94.19224231410796
2025-05-15 04:00:00,15.53,2.5,95.23,3.692803136799156,94.22109111477556
2025-05-15 05:00:00,15.3,2.55,95.29,3.766659199535139,94.27965475509855
2025-05-15 06:00:00,15.4,2.6,95.34,3.8405152622711225,94.32947307893944
2025-05-15 07:00:00,17.48,3.42,95.36,5.051754691141245,94.35645662052717
2025-05-15 08:00:00,19.5,4.07,95.37,6.011883506709026,94.37324268154434
2025-05-15 09:00:00,20.97,4.53,95.32,6.691359283880071,94.32871841602409
2025-05-15 10:00:00,21.97,4.76,95.26,7.031097172465593,94.27268172653118
2025-05-15 11:00:00,22.88,4.84,95.18,7.149266872843166,94.1965276420424
2025-05-15 12:00:00,23.66,4.6,95.09,6.794757771710446,94.11002630585725
2025-05-15 13:00:00,24.16,4.49,95.01,6.632274433691284,94.03248894625347
2025-05-15 14:00:00,24.13,4.57,94.97,6.750444134068857,93.99280239161797
2025-05-15 15:00:00,23.52,4.78,94.99,7.0606395975599865,94.01059730261959
2025-05-15 16:00:00,22.13,4.46,95.09,6.587960796049694,94.1049749409514
2025-05-15 17:00:00,20.18,3.45,95.18,5.096068328782835,94.1875224843092
2025-05-15 18:00:00,18.53,2.53,95.27,3.7371167744407456,94.27099394852952
2025-05-15 19:00:00,17.84,1.98,95.3,2.9247000843449316,94.29832225943912
2025-05-15 20:00:00,17.5,1.62,95.31,2.392936432645853,94.30705146176028
2025-05-15 21:00:00,17.11,1.76,95.31,2.599733408306606,94.30571100193345
2025-05-15 22:00:00,16.57,2.3,95.33,3.397378885855223,94.3236379221345
2025-05-15 23:00:00,16.13,2.46,95.35,3.633718286610369,94.34190389622303
2025-05-16 00:00:00,15.81,2.29,95.33,3.382607673308027,94.32100512435947
2025-05-16 01:00:00,15.61,2.17,95.31,3.205353122741667,94.30052182219491
2025-05-16 02:00:00,15.56,2.06,95.3,3.042869784722505,94.29045385932997
2025-05-16 03:00:00,15.44,2.06,95.29,3.042869784722505,94.28014228466004
2025-05-16 04:00:00,15.23,2.19,95.29,3.2348955478360604,94.27941081375316
2025-05-16 05:00:00,15.27,2.34,95.3,3.4564637360440096,94.2894441837945
2025-05-16 06:00:00,15.76,2.57,95.32,3.796201624629532,94.31093729148817
2025-05-16 07:00:00,18.56,3.55,95.36,5.243780454254801,94.36015249965119
2025-05-16 08:00:00,20.47,4.01,95.39,5.923256231425846,94.39631000500538
2025-05-16 09:00:00,22.07,4.04,95.39,5.967569869067436,94.40166749721335
2025-05-16 10:00:00,23.7,3.91,95.36,5.77554410595388,94.3773754935585
2025-05-16 11:00:00,25.1,3.93,95.32,5.805086531048273,94.34237449578178
2025-05-16 12:00:00,25.86,4.04,95.28,5.967569869067436,94.30525580555131
2025-05-16 13:00:00,26.25,4.08,95.23,6.026654719256222,94.25702985661475
2025-05-16 14:00:00,26.18,4.13,95.2,6.100510781992205,94.22711007166534
2025-05-16 15:00:00,25.53,4.15,95.19,6.1300532070866,94.21510612229213
2025-05-16 16:00:00,24.16,4.28,95.23,6.322078970200155,94.25022547470495
2025-05-16 17:00:00,21.62,4.02,95.32,5.938027443973042,94.33089291942602
2025-05-16 18:00:00,19.49,3.67,95.41,5.421035004821161,94.41279072602352
2025-05-16 19:00:00,18.64,3.24,95.49,4.785872865291706,94.48906251045518
2025-05-16 20:00:00,18.32,2.81,95.54,4.150710725762251,94.53744470577593
2025-05-16 21:00:00,18.07,2.51,95.54,3.7075743493463524,94.53658859004553
2025-05-16 22:00:00,17.83,2.35,95.52,3.471234948591207,94.51597556512637
2025-05-16 23:00:00,17.71,2.2,95.49,3.2496667603832576,94.48587898444558
2025-05-17 00:00:00,17.57,2.1,95.46,3.101954634911291,94.4557136042776
2025-05-17 01:00:00,17.25,2.14,95.43,3.1610394851000776,94.42492876157918
2025-05-17 02:00:00,16.84,2.31,95.4,3.41215009840242,94.39383167498316
2025-05-17 03:00:00,16.5,2.45,95.38,3.6189470740631733,94.37286804458373
2025-05-17 04:00:00,16.24,2.64,95.38,3.899600112459909,94.37196799380524
2025-05-17 05:00:00,16.05,2.94,95.42,4.342736488875807,94.41088622657583
2025-05-17 06:00:00,16.17,3.15,95.48,4.652931952366936,94.47066828428349
2025-05-17 07:00:00,17.51,4.21,95.53,6.218680482369779,94.52477080145232
2025-05-17 08:00:00,19.22,4.73,95.57,6.986783534824004,94.57020082043374
2025-05-17 09:00:00,21.25,4.8,95.58,7.090182022654379,94.5869549811041
2025-05-17 10:00:00,23.26,4.85,95.55,7.164038085390362,94.5639636871077
2025-05-17 11:00:00,24.43,4.87,95.49,7.193580510484756,94.5084372608362
2025-05-17 12:00:00,25.17,5.0,95.43,7.385606273598312,94.451474789028
2025-05-17 13:00:00,25.35,5.35,95.37,7.902598712750193,94.39267668279622
2025-05-17 14:00:00,24.74,5.82,95.33,8.596845702468435,94.35109643660677
2025-05-17 15:00:00,23.43,6.2,95.33,9.158151779261907,94.34679497356638
2025-05-17 16:00:00,21.49,6.36,95.36,9.394491180017054,94.37004353208575
2025-05-17 17:00:00,19.22,5.97,95.41,8.818413890676384,94.41187464976021
2025-05-17 18:00:00,17.77,5.26,95.47,7.769657799825424,94.4662952501921
2025-05-17 19:00:00,17.35,4.5,95.52,6.647045646238481,94.51432535584678
2025-05-17 20:00:00,17.09,3.82,95.56,5.64260319302911,94.55300771350228
2025-05-17 21:00:00,16.73,3.73,95.57,5.50966228010434,94.56165824906026
2025-05-17 22:00:00,16.34,3.91,95.54,5.77554410595388,94.53062396430064
2025-05-17 23:00:00,16.07,4.09,95.49,6.041425931803419,94.48021540428803
2025-05-18 00:00:00,16.03,4.13,95.44,6.100510781992205,94.43060528109483
2025-05-18 01:00:00,15.9,3.83,95.4,5.657374405576307,94.39057695507888
2025-05-18 02:00:00,15.75,3.65,95.36,5.391492579726767,94.35047909251708
2025-05-18 03:00:00,15.67,3.6,95.31,5.317636516990785,94.30073041876527
2025-05-18 04:00:00,15.66,3.56,95.3,5.258551666801998,94.29080155566064
2025-05-18 05:00:00,15.61,3.27,95.32,4.830186502933296,94.31041590695226
2025-05-18 06:00:00,15.46,3.19,95.37,4.7120168025557225,94.35936413335446
2025-05-18 07:00:00,16.73,4.14,95.42,6.1152819945394015,94.41324087187746
2025-05-18 08:00:00,18.39,4.7,95.46,6.942469897182414,94.45852344123072
2025-05-18 09:00:00,20.38,5.01,95.45,7.4003774861455085,94.45538170166394
2025-05-18 10:00:00,22.18,5.15,95.41,7.607174461806262,94.42182656070877
2025-05-18 11:00:00,23.02,5.02,95.34,7.415148698692705,94.35533765731867
2025-05-18 12:00:00,23.65,4.76,95.29,7.031097172465593,94.30793223967403
2025-05-18 13:00:00,24.1,4.58,95.23,6.765215346616054,94.25002872800866
2025-05-18 14:00:00,24.19,4.5,95.19,6.647045646238481,94.21073531740468
2025-05-18 15:00:00,23.56,4.52,95.18,6.676588071332874,94.19876990581614
2025-05-18 16:00:00,22.23,4.69,95.19,6.927698684635217,94.2042711473108
2025-05-18 17:00:00,20.08,4.51,95.24,6.661816858785677,94.24655993715962
2025-05-18 18:00:00,18.3,4.43,95.29,6.5436471584081035,94.28999984085301
2025-05-18 19:00:00,17.58,4.27,95.33,6.307307757652958,94.32711558302441
2025-05-18 20:00:00,17.1,3.88,95.37,5.731230468312289,94.36504433764641
2025-05-18 21:00:00,16.7,3.62,95.38,5.347178942085178,94.37355929839077
2025-05-18 22:00:00,16.38,3.38,95.37,4.992669840952459,94.36255847138885
2025-05-18 23:00:00,16.11,3.15,95.35,4.652931952366936,94.34183456428892
2025-05-19 00:00:00,15.8,2.94,95.32,4.342736488875807,94.31107623642737
2025-05-19 01:00:00,15.69,2.99,95.3,4.4165925516117905,94.29090581786275
2025-05-19 02:00:00,15.55,2.97,95.28,4.387050126517398,94.27063095079524
2025-05-19 03:00:00,15.42,2.83,95.27,4.180253150856645,94.26028463560466
2025-05-19 04:00:00,15.35,2.51,95.26,3.7075743493463524,94.2501469573885
2025-05-19 05:00:00,15.31,2.05,95.28,3.0280985721753075,94.26979561905799
2025-05-19 06:00:00,15.29,1.84,95.3,2.7179031086841787,94.28951388142379
2025-05-19 07:00:00,16.7,2.65,95.31,3.9143713250071053,94.30429793174275
2025-05-19 08:00:00,19.05,3.99,95.33,5.893713806331453,94.3321343960499
2025-05-19 09:00:00,20.99,4.75,95.33,7.0163259599183965,94.33868147828142
2025-05-19 10:00:00,22.28,5.21,95.31,7.695801737089441,94.32319467350811
2025-05-19 11:00:00,22.64,5.39,95.28,7.96168356293898,94.2946996958473
2025-05-19 12:00:00,22.73,5.3,95.24,7.8287426500142105,94.25541136631375
2025-05-19 13:00:00,22.7,5.04,95.19,7.4446911237870985,94.2058289950799
2025-05-19 14:00:00,22.47,4.78,95.14,7.0606395975599865,94.15558461069318
2025-05-19 15:00:00,21.94,4.64,95.14,6.853842621899233,94.15382573468028
2025-05-19 16:00:00,20.92,4.47,95.17,6.602732008596891,94.18011094125126
2025-05-19 17:00:00,19.3,4.33,95.22,6.395935032936138,94.22413338662946
2025-05-19 18:00:00,18.03,4.07,95.27,6.011883506709026,94.26928754555053
2025-05-19 19:00:00,17.54,3.7,95.32,5.465348642462751,94.31708352678054
2025-05-19 20:00:00,17.26,3.56,95.35,5.258551666801998,94.34580572060992
2025-05-19 21:00:00,16.97,3.39,95.36,5.007441053499655,94.35470182998829
2025-05-19 22:00:00,16.76,3.18,95.35,4.697245590008527,94.3440829815207
2025-05-19 23:00:00,16.64,3.05,95.33,4.50521982689497,94.323879725812
2025-05-20 00:00:00,16.55,2.91,95.3,4.298422851234218,94.29388553420908
2025-05-20 01:00:00,16.45,3.1,95.26,4.579075889630953,94.25396239863609
2025-05-20 02:00:00,16.34,3.32,95.23,4.904042565669279,94.22389910111315
2025-05-20 03:00:00,16.24,3.43,95.22,5.066525903688442,94.21365896802406
2025-05-20 04:00:00,16.19,3.42,95.22,5.051754691141245,94.21348598753794
2025-05-20 05:00:00,16.17,3.32,95.24,4.904042565669279,94.23320535604483
2025-05-20 06:00:00,16.33,3.33,95.28,4.918813778216476,94.27333626388547
2025-05-20 07:00:00,17.76,4.16,95.32,6.144824419633796,94.31783797888174
2025-05-20 08:00:00,19.26,5.05,95.36,7.459462336334295,94.36253347143675
2025-05-20 09:00:00,20.25,5.58,95.36,8.242336601335715,94.3658815511934
2025-05-20 10:00:00,21.03,5.78,95.32,8.537760852279648,94.32891953987706
2025-05-20 11:00:00,21.71,5.78,95.27,8.537760852279648,94.2817119303089
2025-05-20 12:00:00,22.08,5.39,95.21,7.96168356293898,94.22356571084318
2025-05-20 13:00:00,22.2,4.92,95.16,7.267436573220738,94.17448223562158
2025-05-20 14:00:00,22.03,4.56,95.12,6.73567292152166,94.13433210187829
2025-05-20 15:00:00,21.53,4.05,95.12,5.982341081614632,94.13266837414442
2025-05-20 16:00:00,20.84,3.42,95.16,5.051754691141245,94.16994702154027
2025-05-20 17:00:00,19.51,2.96,95.22,4.3722789139702005,94.22484422968424
2025-05-20 18:00:00,18.08,2.82,95.28,4.165481938309448,94.27935342644423
2025-05-20 19:00:00,17.42,2.74,95.32,4.047312237931875,94.31667152847578
2025-05-20 20:00:00,17.09,2.91,95.33,4.298422851234218,94.32543140778749
2025-05-20 21:00:00,16.71,3.16,95.35,4.667703164914133,94.3439103824613
2025-05-20 22:00:00,16.35,3.34,95.35,4.933584990763672,94.34266591860606
2025-05-20 23:00:00,16.2,3.37,95.34,4.977898628405263,94.33225218333675
2025-05-21 00:00:00,16.06,3.29,95.31,4.859728928027689,94.30208419799197
2025-05-21 01:00:00,15.9,3.13,95.28,4.623389527272543,94.2718466696008
2025-05-21 02:00:00,15.81,3.2,95.25,4.72678801510292,94.24185186295227
2025-05-21 03:00:00,15.79,2.93,95.24,4.327965276328611,94.23188830067147
2025-05-21 04:00:00,15.88,2.52,95.23,3.7223455618935493,94.22230636298144
2025-05-21 05:00:00,15.99,2.46,95.24,3.633718286610369,94.23258191694934
2025-05-21 06:00:00,16.35,2.53,95.25,3.7371167744407456,94.24372237805166
2025-05-21 07:00:00,17.99,3.52,95.27,5.199466816613212,94.26915078144935
2025-05-21 08:00:00,19.73,4.85,95.28,7.164038085390362,94.28496123608804
2025-05-21 09:00:00,21.06,5.79,95.27,8.552532064826845,94.27953988862163
2025-05-21 10:00:00,21.64,6.08,95.24,8.980897228695547,94.25178975595112
2025-05-21 11:00:00,21.99,5.88,95.2,8.685472977751614,94.21337010927503
2025-05-21 12:00:00,22.34,5.51,95.13,8.13893811350534,94.14525728472114
2025-05-21 13:00:00,22.66,5.16,95.06,7.621945674353458,94.07704085699977
2025-05-21 14:00:00,22.77,4.74,95.0,7.0015547473712,94.01802454467673
2025-05-21 15:00:00,22.63,4.37,94.97,6.455019883124924,93.98787240654354
2025-05-21 16:00:00,22.1,4.12,94.98,6.08573956944501,93.99601496498555
2025-05-21 17:00:00,20.39,3.44,95.01,5.081297116235638,94.02000018776427
2025-05-21 18:00:00,18.78,2.83,95.06,4.180253150856645,94.06404516437155
2025-05-21 19:00:00,18.44,1.94,95.13,2.8656152341561447,94.1321557234301
